imo,name,ship_type,reporting_period,technical_efficiency,port_of_registry,home_port,ice_class,doc_issue_date,doc_expiry_date,verifier_number,verifier_name,verifier_nab,verifier_address,verifier_city,verifier_accreditation_number,verifier_country,monitoring_method_a,monitoring_method_b,monitoring_method_c,monitoring_method_d,annual_monitoring_total_fuel_consumption,annual_monitoring_fuel_consumption_assigned_to_on_laden,annual_monitoring_total_co2_emissions,annual_monitoring_co2_emissions_from_all_voyages_between_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_to_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_which_occured_within_ports_under_a_ms_jurisdiction_at_berth,annual_monitoring_co2_emissions_assigned_to_passenger_transport,annual_monitoring_co2_emissions_assigned_to_freight_transport,annual_monitoring_co2_emissions_assigned_to_on_laden,annual_monitoring_total_time_spent_at_sea,annual_average_fuel_consumption_per_distance,annual_average_fuel_consumption_per_transport_work_mass,annual_average_fuel_consumption_per_transport_work_volume,annual_average_fuel_consumption_per_transport_work_dwt,annual_average_fuel_consumption_per_transport_work_pax,annual_average_fuel_consumption_per_transport_work_freight,annual_average_co2_emissions_per_distance,annual_average_co2_emissions_per_transport_work_mass,annual_average_co2_emissions_per_transport_work_volume,annual_average_co2_emissions_per_transport_work_dwt,annual_average_co2_emissions_per_transport_work_pax,annual_average_co2_emissions_per_transport_work_freight,voluntary_reporting_distance_through_ice,voluntary_reporting_total_time_spent_at_sea,voluntary_reporting_total_time_spent_at_sea_through_ice,voluntary_reporting_average_fuel_consumption_per_distance_on_laden_voyages,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_freight,voluntary_reporting_average_co2_emissions_per_distance_on_laden_voyages,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_freight,voluntary_reporting_additional_comments,voluntary_reporting_average_density_of_the_cargo_transported
9392444,BRAVEHEART I,Bulk carrier,2022.0,EIV (4.47 gCO₂/t·nm),Monrovia,,,20/06/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,Yes,,,789.28,,2497.26,0.0,1314.75,1067.48,115.02,,,,777.0,95.04,3.1,,,,,300.69,9.82,,,,,,777.0,,,,,,,,,,,,,,,
9392456,SEAJOURNEY,Bulk carrier,2022.0,EIV (4.09 gCO₂/t·nm),Majuro,,,28/04/2023,30/06/2024,,RINA HELLAS LTD,Hellenic Accreditation System,"5, Aitolikou Street and Kastoros - 18545",Piraeus,1325,Greece,,Yes,Yes,,1725.34,,5382.17,0.0,3433.4,1890.38,51.91,,,,3010.3,125.41,3.55,,,,,391.21,11.07,,,,,,3010.3,,,,,,,,,,,,,,,
9392468,TORM LOTTE,Oil tanker,2022.0,EIV (7.09 gCO₂/t·nm),COPENHAGEN,,IA Supper,24/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,3559.36,,11133.13,2367.61,2536.2,5441.85,787.48,,,,3298.1,99.53,3.62,,,,,311.31,11.33,,,,,0.0,3298.1,0.0,,,,,,,,,,,,,,
9392470,TORM LILLY,Oil tanker,2022.0,EIV (6.98 gCO₂/t·nm),COPENHAGEN,,IA Supper,24/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,2173.65,,6787.4,649.18,1561.51,4252.73,324.0,,,,1815.55,95.55,3.59,,,,,298.37,11.2,,,,,0.0,1815.55,0.0,,,,,,,,,,,,,,
9392482,TORM LOUISE,Oil tanker,2022.0,EIV (7.16 gCO₂/t·nm),COPENHAGEN,,IA Supper,24/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,2154.37,,6719.89,852.17,1391.52,3967.61,508.59,,,,1806.1,101.58,4.15,,,,,316.84,12.94,,,,,0.0,1806.1,0.0,,,,,,,,,,,,,,
9392781,ZEZE START,Chemical tanker,2022.0,EIV (6.3 gCO₂/t·nm),Majuro,,,30/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,Yes,,1342.1,1016.4,4233.77,232.87,2885.84,902.42,212.67,,,3207.45,1271.2,107.33,4.36,,,,,338.57,13.74,,,,,,1271.2,,103.57,3.3,,,,,326.82,10.41,,,,,,
9392793,GREAT WHITE,Chemical tanker,2022.0,EEDI (4.96 gCO₂/t·nm),Majuro,Majuro,,29/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,,Yes,,,1528.6,,4701.81,0.0,1513.07,2869.74,318.99,,,,1243.7,107.27,3.14,,,,,329.95,9.66,,,,,,1243.7,,,,,,,,,,,,,,,
9392810,SN HARMONY,Bulk carrier,2022.0,Not Applicable,JEJU,,,29/04/2023,30/06/2024,,Korean Register,DAkkS,"36, Myeongji ocean city 9-ro, Gangseo gu,

Busan, 618-814, Republic of Korea",Busan,D-VS-20824-01-00,"Korea, Republic of",Yes,,,,1202.99,,3799.3,627.46,1380.76,1552.85,238.23,,,,1536.9,68.91,,,2.72,,,217.63,,,8.57,,,,1536.9,,,,,,,,,,,,,,,
9392822,BERICA,Oil tanker,2022.0,EIV (3.41 gCO₂/t·nm),Nassau,,,24/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,Yes,,339.0,,1067.79,0.0,371.59,586.54,109.65,,,,423.3,172.08,3.55,,,,,542.01,11.18,,,,,,423.3,,,,,,,,,,,,,,,
9392925,MAERSK BUTON,Container ship,2022.0,EIV (19.22 gCO₂/t·nm),Singapore,,,30/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,,Yes,,9951.3,9755.3,31215.54,1847.07,15010.5,13736.36,621.61,,,30593.93,3757.5,169.43,8.01,,,,,531.47,25.12,,,,,,3757.5,,166.09,7.85,,,,,520.89,24.62,,,,,,
9392999,JBU ONYX,Chemical tanker,2022.0,EIV (11.51 gCO₂/t·nm),JEJU,JEJU,,18/04/2023,30/06/2024,,Korean Register,DAkkS,"36, Myeongji ocean city 9-ro, Gangseo gu,

Busan, 618-814, Republic of Korea",Busan,D-VS-20824-01-00,"Korea, Republic of",,,Yes,,700.98,,2218.7,0.0,565.1,1464.13,189.47,,,,799.9,104.45,7.25,,,,,330.61,22.94,,,,,,799.9,,,,,,,,,,,,,,,
9393010,BOW AGATHE,Oil tanker,2022.0,EIV (7.35 gCO₂/t·nm),Bergen,,,27/02/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,2827.43,,8895.23,2055.26,993.05,4669.73,1177.19,,,,2382.92,94.94,6.08,,,,,298.68,19.14,,,,,,2382.92,,,,,,,,,,,,,,,
9393022,MSC SHAY,Container ship,2022.0,EIV (21.75 gCO₂/t·nm),Panama,,,21/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,5590.1,,17464.82,2473.01,5203.77,9432.98,355.07,,,,1090.0,313.72,4.88,,,,,980.15,15.25,,,,,,1090.0,,,,,,,,,,,,,,,
9393060,DERG,Chemical tanker,2022.0,EIV (16.56 gCO₂/t·nm),Valletta,,,29/04/2023,30/06/2024,,Bureau Veritas Certification France,COFRAC,"Le Triangle de l'Arche
9, cours du Triangle",92937 PARIS LA DEFENSE,4-0076,France,,Yes,,,2501.08,,7940.7,3436.86,2265.08,1843.64,395.14,,,,3773.98,98.52,18.49,,,,,312.8,58.71,,,,,,3773.98,,,,,,,,,,,,,,,
9393072,ERNE,Chemical tanker,2022.0,EIV (17.61 gCO₂/t·nm),Valletta,,,29/04/2023,30/06/2024,,Bureau Veritas Certification France,COFRAC,"Le Triangle de l'Arche
9, cours du Triangle",92937 PARIS LA DEFENSE,4-0076,France,,Yes,,,1047.85,,3317.17,2320.24,672.73,170.57,153.63,,,,1623.4,84.88,15.65,,,,,268.7,49.56,,,,,,1623.4,,,,,,,,,,,,,,,
9393084,HAFNIA THAMES,Oil tanker,2022.0,EIV (4.92 gCO₂/t·nm),Singapore,,,26/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,1159.51,,3630.19,0.0,2270.75,991.71,367.73,,,,961.5,111.75,3.15,,,,,349.87,9.86,,,,,,961.5,,,,,,,,,,,,,,,
9393096,HAFNIA YANGTZE,Oil tanker,2022.0,EIV (4.92 gCO₂/t·nm),Singapore,,,26/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,441.9,,1383.98,0.0,0.0,1383.98,0.0,,,,366.02,115.38,,,,,,361.36,,,,,,,366.02,,,,,,,,,,,,,,,
9393101,HAFNIA ZAMBESI,Oil tanker,2022.0,EIV (4.92 gCO₂/t·nm),Singapore,,,26/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,2089.1,,6550.47,0.0,4437.39,1397.02,716.06,,,,1564.12,111.89,2.47,,,,,350.83,7.75,,,,,,1564.12,,,,,,,,,,,,,,,
9393149,BLACKY,Bulk carrier,2022.0,EIV (9.3 gCO₂/t·nm),Limassol,,IC,27/02/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1233.45,,3918.59,336.12,2449.84,1026.9,105.73,,,,1422.82,77.28,3.62,,,,,245.52,11.49,,,,,0.0,1422.82,0.0,,,,,,,,,,,,,,
9393151,BRANT,Bulk carrier,2022.0,EIV (9.3 gCO₂/t·nm),Limassol,,IC,06/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1094.49,,3465.41,134.46,2258.26,898.19,174.5,,,,1349.92,82.33,3.7,,,,,260.68,11.72,,,,,0.0,1349.92,0.0,,,,,,,,,,,,,,
9393163,TUFTY,Bulk carrier,2022.0,EIV (9.3 gCO₂/t·nm),Limassol,,IC,06/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,836.02,,2639.32,177.43,1239.92,1175.8,46.17,,,,952.02,72.44,5.35,,,,,228.68,16.89,,,,,0.0,952.02,0.0,,,,,,,,,,,,,,
9393242,REGINE,General cargo ship,2022.0,EIV (25.78 gCO₂/t·nm),Hamburg,,,25/05/2023,30/06/2024,,Swiss Climate EcoCare GmbH,Deutsche Akkreditierungsstelle GmbH,"Steinhöft 11, 20459",Hamburg,D-VS-20810-01,Germany,Yes,,,,6104.87,,19285.82,3132.89,7617.99,7904.65,630.29,,,,3315.8,109.39,52.1,,,,,345.58,164.59,,,,,,3315.8,,,,,,,,,,,,,,,
9393307,MSC RIDA,Container ship,2022.0,EIV (22.23 gCO₂/t·nm),Madeira,,,26/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,13369.36,,42163.52,5978.02,14878.17,20112.59,1194.75,,,,3156.4,284.75,4.23,,,,,898.01,13.33,,,,,,3156.4,,,,,,,,,,,,,,,
9393319,MSC RIKKU,Container ship,2022.0,EIV (19.02 gCO₂/t·nm),Madeira,,,26/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,1470.1,,4648.77,0.0,2579.77,1996.56,72.43,,,,460.1,276.52,3.41,,,,,874.4,10.77,,,,,,460.1,,,,,,,,,,,,,,,
9393321,MSC ELAINE,Container ship,2022.0,EIV (26.3 gCO₂/t·nm),Panama,,,18/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,5970.63,,18661.9,0.0,7172.37,11292.04,197.49,,,,1634.7,260.24,3.65,,,,,813.4,11.42,,,,,,1634.7,,,,,,,,,,,,,,,
9393383,ALVISE DP,Chemical tanker,2022.0,EIV (16.05 gCO₂/t·nm),Valletta,,,15/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,2848.91,,8977.86,6582.33,823.33,666.46,905.72,,,,5125.47,53.9,13.59,,,,,169.84,42.83,,,,,,5125.47,,,,,,,,,,,,,,,
9393395,TOMMASO S,Chemical tanker,2022.0,EIV (17.35 gCO₂/t·nm),Valletta,,,15/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,2754.48,,8705.53,5429.38,884.31,1071.89,1319.98,,,,4998.01,58.31,16.2,,,,,184.28,51.19,,,,,,4998.01,,,,,,,,,,,,,,,
9393448,MIEDWIE,Bulk carrier,2022.0,EEDI (7.62 gCO₂/t·nm),Nassau,,IC,24/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1752.9,,5525.7,429.34,1914.11,2854.61,327.65,,,,2173.08,80.15,3.96,,,,,252.66,12.49,,,,,0.0,2173.08,0.0,,,,,,,,,,,,,,
9393450,DRAWSKO,Bulk carrier,2022.0,EEDI (7.48 gCO₂/t·nm),Nassau,,IC,24/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1768.94,,5554.11,850.28,1552.12,2729.08,422.62,,,,1779.15,90.18,4.26,,,,,283.15,13.39,,,,,0.0,1779.15,0.0,,,,,,,,,,,,,,
9393462,RESKO,Bulk carrier,2022.0,EEDI (7.64 gCO₂/t·nm),Nassau,,IC,24/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,2880.56,,9044.79,511.41,5327.55,2931.51,274.31,,,,3221.58,80.84,4.88,,,,,253.83,15.34,,,,,0.0,3221.58,0.0,,,,,,,,,,,,,,
9393474,WICKO,Bulk carrier,2022.0,EEDI (7.72 gCO₂/t·nm),Nassau,,IC,24/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,2345.75,,7377.24,1442.07,4041.73,1498.71,394.73,,,,2728.61,78.49,4.79,,,,,246.84,15.08,,,,,0.0,2728.61,0.0,,,,,,,,,,,,,,
9393539,AAL GEELONG,Other ship types,2022.0,EIV (8.66 gCO₂/t·nm),Limassol,,IC,04/05/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,Yes,,2012.4,,6287.36,727.11,2885.58,2564.3,110.42,,,,2063.5,79.89,,,6.2,,,249.61,,,19.37,,,0.0,2063.5,0.0,,,,,,,,,,,,,,
9393541,AAL GLADSTONE,General cargo ship,2022.0,EIV (8.15 gCO₂/t·nm),Limassol,,IC,09/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1837.01,,5758.27,1497.69,1155.03,2739.21,366.34,,,,2347.6,79.9,,,12.98,,,250.44,,,40.69,,,0.0,2347.6,0.0,,,,,,,,,,,,,,
9393553,AAL GENOA,General cargo ship,2022.0,EEDI (8.9 gCO₂/t·nm),Limassol,Limassol,,14/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,,,1309.74,1211.72,4101.0,317.2,2086.79,1383.03,313.96,,,3787.03,1312.7,85.32,5.76,,,,,267.15,18.02,,,,,,1312.7,,78.93,5.33,,,,,246.7,16.64,,,,,,
9393565,AAL GIBRALTAR,General cargo ship,2022.0,EIV (8.15 gCO₂/t·nm),Limassol,,IC,06/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,871.31,,2754.11,0.0,837.88,1864.87,51.36,,,,1133.4,63.59,,,19.35,,,200.99,,,61.17,,,0.0,1133.4,0.0,,,,,,,,,,,,,,
9393577,AAL GALVESTON,General cargo ship,2022.0,EEDI (8.61 gCO₂/t·nm),Limassol,Limassol,IC,13/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,,,996.9,874.0,3149.86,636.35,2151.17,0.0,362.34,,,2756.1,874.4,100.0,9.72,,,,,315.97,30.7,,,,,,874.4,,89.29,8.52,,,,,281.58,26.86,,,,,,
9393589,AAL GUNSAN,Other ship types,2022.0,EIV (8.99 gCO₂/t·nm),Limassol,,IC,13/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1268.81,,3965.09,292.46,1617.5,1979.94,75.21,,,,1283.68,80.08,,,9.46,,,250.26,,,29.56,,,0.0,1283.68,0.0,,,,,,,,,,,,,,
9393618,SANTORINI ISLAND,Bulk carrier,2022.0,EIV (5.07 gCO₂/t·nm),Panama,,,02/06/2023,30/06/2024,,EMICERT,HELLENIC ACCREDITATION SYSTEM (ESYD),"Kodrou & Filellinon str., 15232, Chalandri,",ATHENS,874-4,Greece,Yes,,,,1687.42,,5338.98,1736.0,954.0,2244.0,405.0,,,,1801.0,89.32,4.27,,,,,282.61,13.52,,,,,,1801.0,,,,,,,,,,,,,,,
9393632,SUNSHINE,Bulk carrier,2022.0,EIV (6.3 gCO₂/t·nm),Nassau,,,13/04/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,1094.75,,3438.35,0.0,391.87,2979.24,67.23,,,,1231.13,81.53,4.87,,,,,256.07,15.31,,,,,,1231.13,,,,,,,,,,,,,,,
9393668,ANUKET RUBY,Chemical tanker,2022.0,EIV (14 gCO₂/t·nm),Valletta,Valletta,,30/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,702.47,,2217.55,248.61,779.9,1087.61,101.4,,,,1377.3,71.57,28.19,,,,,225.94,88.98,,,,,,1377.3,,,,,,,,,,,,,,,
9393981,ROLLDOCK SUN,General cargo ship,2022.0,EIV (44.6 gCO₂/t·nm),Rotterdam,,IB,06/06/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,2098.67,,6728.34,1412.89,4381.96,729.49,204.0,,,,2106.6,80.88,,,62.65,,,259.31,,,200.86,,,0.0,2106.6,0.0,,,,,,,,,,,,,,
9394040,NORIENT SATURN,Chemical tanker,2022.0,EIV (7.08 gCO₂/t·nm),Monrovia,Monrovia,,02/05/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,,Yes,,4250.35,2666.95,13460.74,3935.53,2793.34,5454.6,1277.27,,,8433.59,3797.7,111.11,5.35,,,,,351.88,16.94,,,,,,3797.7,,98.79,3.36,,,,,312.39,10.61,,,,,,
9394208,NASHWAN,Gas carrier,2022.0,EIV (16.28 gCO₂/t·nm),Singapore,,,30/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,Yes,,5638.5,2995.3,17877.16,448.24,7372.46,9223.51,832.92,,,9494.58,5348.0,78.88,10.4,,,,,250.1,32.97,,,,,,5348.0,,77.99,5.52,,,,,247.21,17.51,,,,,,
9394222,DON JUAN,Bulk carrier,2022.0,EIV (11.82 gCO₂/t·nm),Madeira,,,04/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,2676.4,,8488.66,4298.75,2212.17,1461.68,516.06,,,,3644.5,69.36,6.12,,,,,219.99,19.42,,,,,,3644.5,,,,,,,,,,,,,,,
9394234,SOUSELAS,Bulk carrier,2022.0,EIV (9.25 gCO₂/t·nm),Madeira,,,06/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,2360.15,,7498.65,3618.59,1817.9,1707.04,355.11,,,,3326.2,67.76,6.48,,,,,215.29,20.59,,,,,,3326.2,,,,,,,,,,,,,,,
9394519,EMMY SCHULTE,Chemical tanker,2022.0,EIV (10.59 gCO₂/t·nm),DOUGLAS,,,05/06/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,Yes,Yes,,3501.57,,11121.48,5036.21,2140.07,2405.9,1539.3,,,,4466.5,70.64,8.95,,,,,224.36,28.44,,,,,,4466.5,,,,,,,,,,,,,,,
9394753,MANOUSOS P,Bulk carrier,2022.0,EIV (3.47 gCO₂/t·nm),Monrovia,,,21/03/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,,,737.33,,2298.02,0.0,1345.9,909.48,42.64,,,,547.55,123.42,4.55,,,,,384.67,14.17,,,,,,547.55,,,,,,,,,,,,,,,
9394870,MAERSK BALI,Container ship,2022.0,EEDI (19.28 gCO₂/t·nm),Singapore,,,24/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,,Yes,,11008.29,10852.95,29533.83,1846.24,13339.61,13851.85,496.13,,,29037.7,4639.41,160.92,8.32,,,,,431.72,22.33,,,,,,4639.41,,158.65,8.2,,,,,424.47,21.95,,,,,,
9394894,MAERSK BRATAN,Container ship,2022.0,EEDI (19.1 gCO₂/t·nm),Singapore,,,24/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,,Yes,,9508.6,9342.85,26841.81,1652.34,13236.17,11436.96,516.34,,,26325.47,4305.31,147.6,7.52,,,,,416.67,21.22,,,,,,4305.31,,145.03,7.39,,,,,408.65,20.81,,,,,,
9394935,EVERGLADES,Oil tanker,2022.0,EIV (4.4 gCO₂/t·nm),Majuro,Majuro,,15/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,,,6707.34,4128.8,21086.57,1711.36,8647.77,8972.59,1754.85,,,12919.9,3827.35,161.68,2.68,,,,,508.31,8.43,,,,,,3827.35,,149.13,1.65,,,,,466.66,5.16,,,,,,
9394947,SEAWAYS YELLOWSTONE,Oil tanker,2022.0,EIV (4.84 gCO₂/t·nm),Majuro,,,24/05/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,2819.64,,8844.32,0.0,3186.14,4852.09,806.1,,,,1370.5,159.54,2.57,,,,,500.41,8.07,,,,,,1370.5,,,,,,,,,,,,,,,
9394959,SEAWAYS YOSEMITE,Oil tanker,2022.0,EIV (4.85 gCO₂/t·nm),Majuro,,,29/04/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,6008.14,,18867.89,5016.18,5553.17,6718.36,1580.18,,,,3215.62,170.13,3.22,,,,,534.26,10.11,,,,,,3215.62,,,,,,,,,,,,,,,
9395032,WARNOW WHALE,Container ship,2022.0,EIV (21.19 gCO₂/t·nm),Limassol,,,23/05/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,,,1168.53,475.93,3655.56,0.0,1656.41,1483.95,515.2,,,1483.95,632.8,107.88,92.62,,,,,337.49,289.73,,,,,,632.8,,95.59,37.72,,,,,298.04,117.61,,,,,,
9395070,WARNOW DOLPHIN,Container ship,2022.0,EIV (21.24 gCO₂/t·nm),Limassol,,,23/05/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,,,1163.5,1132.2,3636.86,1034.68,1372.96,1131.0,98.2,,,3538.66,756.1,104.65,20.15,,,,,327.12,62.97,,,,,,756.1,,101.84,19.6,,,,,318.28,61.27,,,,,,
