imo,name,ship_type,reporting_period,technical_efficiency,port_of_registry,home_port,ice_class,doc_issue_date,doc_expiry_date,verifier_number,verifier_name,verifier_nab,verifier_address,verifier_city,verifier_accreditation_number,verifier_country,monitoring_method_a,monitoring_method_b,monitoring_method_c,monitoring_method_d,annual_monitoring_total_fuel_consumption,annual_monitoring_fuel_consumption_assigned_to_on_laden,annual_monitoring_total_co2_emissions,annual_monitoring_co2_emissions_from_all_voyages_between_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_to_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_which_occured_within_ports_under_a_ms_jurisdiction_at_berth,annual_monitoring_co2_emissions_assigned_to_passenger_transport,annual_monitoring_co2_emissions_assigned_to_freight_transport,annual_monitoring_co2_emissions_assigned_to_on_laden,annual_monitoring_total_time_spent_at_sea,annual_average_fuel_consumption_per_distance,annual_average_fuel_consumption_per_transport_work_mass,annual_average_fuel_consumption_per_transport_work_volume,annual_average_fuel_consumption_per_transport_work_dwt,annual_average_fuel_consumption_per_transport_work_pax,annual_average_fuel_consumption_per_transport_work_freight,annual_average_co2_emissions_per_distance,annual_average_co2_emissions_per_transport_work_mass,annual_average_co2_emissions_per_transport_work_volume,annual_average_co2_emissions_per_transport_work_dwt,annual_average_co2_emissions_per_transport_work_pax,annual_average_co2_emissions_per_transport_work_freight,voluntary_reporting_distance_through_ice,voluntary_reporting_total_time_spent_at_sea,voluntary_reporting_total_time_spent_at_sea_through_ice,voluntary_reporting_average_fuel_consumption_per_distance_on_laden_voyages,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_freight,voluntary_reporting_average_co2_emissions_per_distance_on_laden_voyages,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_freight,voluntary_reporting_additional_comments,voluntary_reporting_average_density_of_the_cargo_transported
7826855,URD,Ro-pax ship,2020.0,EIV (32.02 gCO₂/t·nm),Kalundborg,,IC,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,Yes,,7501.8,,23652.66,22661.99,0.0,0.0,990.7,6445.31,16216.68,,6633.0,76.87,,,,333.7,32.14,242.38,,,,1051.82,101.32,,6633.0,,,,,,,,,,,,,,,
7826867,STENA GOTHICA,Ro-pax ship,2020.0,EIV (34.79 gCO₂/t·nm),Copenhagen,,IC,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,Yes,,7131.0,,22487.0,21409.68,0.0,0.0,1077.32,5724.36,15685.32,,6286.0,78.13,,,,327.9,32.53,246.38,,,,1033.59,102.55,,6286.0,,,,,,,,,,,,,,,
7827213,CELESTYAL CRYSTAL,Passenger ship,2020.0,Not Applicable,Valletta,,,14/04/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,764.53,,2418.32,848.89,471.09,382.73,715.61,,,,343.53,220.85,,,,396.2,,698.57,,,,1253.24,,,343.53,,,,,,,,,,,,,,,
7827225,REGINA BALTICA,Ro-pax ship,2020.0,EIV (32.1 gCO₂/t·nm),Limassol,,,30/06/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,,Yes,,,4995.33,,15676.58,2277.82,5986.81,5989.67,1193.79,12301.97,2180.82,,2164.95,153.71,,,,434.44,317.38,482.38,,,,1360.67,995.71,,2164.95,,,,,,,,,,,,,,,
7901265,ROSELLA,Ro-pax ship,2020.0,EIV (19 gCO₂/t·nm),Mariehamn,Mariehamn,IA,08/06/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,,,Yes,,5110.0,,16101.61,12800.0,0.0,0.0,3350.0,6932.2,5829.35,,2498.0,141.16,,,,262.84,471.94,444.8,,,,828.22,1487.08,,2498.0,,,,,,,,,,,,,,,
7901760,STENA EUROPE,Ro-pax ship,2020.0,EIV (27.93 gCO₂/t·nm),Fishguard,,IC,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,7964.0,,25532.58,21117.92,0.0,0.0,4414.66,13160.63,7957.29,,4166.0,120.34,,,,908.59,65.21,385.82,,,,2912.95,209.06,,4166.0,,,,,,,,,,,,,,,
7903029,NEAMEH,Other ship types,2020.0,EIV (47.73 gCO₂/t·nm),,,,30/06/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,1090.0,,3422.04,0.0,2212.93,1145.0,64.12,,,,2227.8,41.41,84.09,,,,,130.01,263.99,,,,,,2227.8,,,,,,,,,,,,,,,
7907245,STENA DANICA,Ro-pax ship,2020.0,EIV (29.67 gCO₂/t·nm),Gothenburg,,IA,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,7597.0,,24193.84,18821.21,0.0,0.0,5372.63,9726.52,9094.69,,3035.0,159.29,,,,304.3,49.94,507.28,,,,971.06,159.35,,3035.0,,,,,,,,,,,,,,,
7907659,STENA VISION,Ro-pax ship,2020.0,EIV (26.39 gCO₂/t·nm),Karlskrona,,IA,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,16612.0,,52345.95,50224.61,0.0,0.0,2121.34,33004.12,17220.49,,6406.0,162.78,,,,375.75,27.46,512.92,,,,1184.0,86.53,,6406.0,,,,,,,,,,,,,,,
7907661,STENA SPIRIT,Ro-pax ship,2020.0,EIV (26.56 gCO₂/t·nm),Nassau,,IA,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,17587.0,,55416.97,53984.97,0.0,0.0,1432.0,35307.17,18679.24,,6771.0,164.65,,,,349.52,29.66,518.8,,,,1101.36,93.47,,6771.0,,,,,,,,,,,,,,,
7907673,EL. VENIZELOS,Ro-pax ship,2020.0,EIV (35.49 gCO₂/t·nm),CHANIA 20,,,27/04/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,3485.59,,10926.18,8674.3,0.0,0.0,2251.85,189.28,10736.91,,1210.72,282.91,,,,9.82,131.0,886.81,,,,30.79,410.64,,1210.72,,,,,,,,,,,,,,,
7911533,MOBY DADA,Ro-pax ship,2020.0,EIV (5.45 gCO₂/t·nm),Napoli,,IA Supper,01/07/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,11542.41,,36110.34,31839.88,0.0,0.0,4270.44,28527.16,7583.18,,3083.69,211.61,,,,915.09,51.55,662.03,,,,2862.86,161.29,,3083.69,,,,,,,,,,,,,,,
7911545,STENA SAGA,Ro-pax ship,2020.0,Not Applicable,Limassol,,IA,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,Yes,,1802.4,,5679.49,0.0,0.0,5180.24,499.24,4134.11,1046.13,,977.0,127.79,,,,158.35,71.3,402.69,,,,498.97,224.65,,977.0,,,,,,,,,,,,,,,
7928811,ALMARIYA,Ro-pax ship,2020.0,EIV (19.79 gCO₂/t·nm),Limassol,Almería,IA,18/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,Yes,,,1278.58,,4019.81,0.0,1621.1,1834.43,233.3,4019.81,4019.81,,665.8,136.97,,,,6586.06,352.72,430.62,,,,20706.36,1108.94,,665.8,,,,,,,,,,,,,,,
7931454,EAGLE,Other ship types,2020.0,Not Applicable,Oslo,,,06/12/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,3844.24,,11999.86,5871.04,4067.78,1195.6,865.44,,,,2607.91,156.05,,,21.16,,,487.11,,,66.04,,,,2607.91,,,,,,,,,,,,,,,
7931985,VICTORY,Other ship types,2020.0,EIV (20.53 gCO₂/t·nm),Beirut,,,30/06/2021,30/06/2022,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,,,,314.25,,986.14,0.0,551.74,423.98,10.42,,,,410.5,72.58,105.13,,83.81,,,227.75,329.92,,263.0,,,,410.5,,,,,,,,,,,,,,,
7931997,BALTIVIA,Ro-pax ship,2020.0,EIV (39.45 gCO₂/t·nm),Nassau,,,12/07/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,4809.62,,15203.57,12679.59,0.0,0.0,2523.99,304.06,14899.5,,6003.72,114.16,,,,24.34,87.02,360.88,,,,76.96,275.06,,6003.72,,,,,,,,,,,,,,,
8000226,WASA EXPRESS,Ro-pax ship,2020.0,EIV (42.06 gCO₂/t·nm),Vaasa,,IA,18/02/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,4776.2,,15312.5,12840.99,0.0,0.0,2471.51,4593.75,10718.74,,3718.0,111.52,,,,1617.24,304.39,357.55,,,,5184.88,975.88,0.0,3718.0,0.0,,,,,,,,,,,,,,
8000836,PATRA 3,General cargo ship,2020.0,EIV (13.47 gCO₂/t·nm),Varna,Varna,IC,11/05/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,,Yes,,,1523.2,780.5,4883.38,790.6,1856.92,2028.12,207.7,,,2502.28,4347.44,38.52,6.76,,3.21,,,123.49,21.67,,10.3,,,,4347.44,,39.51,3.46,,1.65,,,126.65,11.1,,5.28,,,,
8001024,CSL ELBE,Bulk carrier,2020.0,EIV (11.21 gCO₂/t·nm),Valletta,,IA,26/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,2184.63,,7003.92,5089.08,0.0,0.0,1914.85,,,,3500.4,59.06,10.39,,,,,189.36,33.32,,,,,,3500.4,,,,,,,,,,,,,,,
8008450,CSL RHINE,Bulk carrier,2020.0,EIV (10.82 gCO₂/t·nm),Valletta,,IA,16/06/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,2007.57,,6436.27,4394.56,0.0,0.0,2041.71,,,,3706.7,55.64,9.84,,,,,178.39,31.55,,,,,,3706.7,,,,,,,,,,,,,,,
8009545,SIRIOS CEMENT I,Other ship types,2020.0,EIV (7.95 gCO₂/t·nm),Valletta,,,29/04/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,421.49,,1346.56,0.0,924.0,283.0,140.0,,,,735.0,53.6,6304.53,,,,,171.25,20141.41,,,,,,735.0,,,,,,,,,,,,,,,
8019368,VESTERALEN,Ro-pax ship,2020.0,EIV (59.9 gCO₂/t·nm),Tromso,,,08/10/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,1702.43,,5457.99,5278.19,0.0,0.0,179.8,4857.6,600.39,,3299.05,45.42,,,,414.39,140.31,145.61,,,,1328.52,449.82,,3299.05,,,,,,,,,,,,,,,
8020599,AKRITAS,Ro-ro ship,2020.0,EIV (13.68 gCO₂/t·nm),LIMASSOL,LIMASSOL,IA Supper,28/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,,,7359.45,,23594.4,13902.76,3993.85,4484.83,1212.94,,,,6721.0,91.32,71.62,,,,,292.77,229.6,,,,,,6721.0,,,,,,,,,,,,,,,
8020604,ALEXO,Ro-ro ship,2020.0,EIV (13.75 gCO₂/t·nm),LIMASSOL,LIMASSOL,,27/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,,,6273.7,,20113.48,13223.96,2081.19,3450.0,1358.41,,,,5754.0,88.51,58.5,,,,,283.78,187.56,,,,,,5754.0,,,,,,,,,,,,,,,
8020642,MOBY ZAZA',Ro-pax ship,2020.0,EIV (7.76 gCO₂/t·nm),Livorno,,IB,23/07/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,2261.89,,7172.64,4214.11,0.0,0.0,2958.53,7108.05,64.59,,867.92,218.46,,,,351.66,5.41,692.74,,,,1115.16,17.17,,867.92,,,,,,,,,,,,,,,
8020927,PREVELIS,Ro-pax ship,2020.0,EIV (42.84 gCO₂/t·nm),RETHYMNO 6,,,27/04/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,7290.94,,22842.61,21260.1,0.0,0.0,1582.47,281.82,22560.79,,5469.37,94.97,,,,6.83,87.26,297.54,,,,21.38,273.39,,5469.37,,,,,,,,,,,,,,,
8025343,SUPER SERVANT 4,Other ship types,2020.0,EIV (15.05 gCO₂/t·nm),Willemstad,,,30/06/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,5790.45,,18117.53,5694.2,6742.35,5150.46,542.34,,,,5160.0,103.74,,,8.19,,,324.59,,,25.63,,,,5160.0,,,,,,,,,,,,,,,
8027573,ZEKO Y,General cargo ship,2020.0,EIV (11.16 gCO₂/t·nm),Zanzibar,,,30/06/2021,30/06/2022,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,,,,109.65,,351.54,0.0,138.82,178.09,34.62,,,,225.7,46.08,8.91,,8.56,,,147.74,28.57,,27.43,,,,225.7,,,,,,,,,,,,,,,
8105404,RAMA H,General cargo ship,2020.0,EIV (13.89 gCO₂/t·nm),San Lorenzo,,,30/06/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,449.2,,1420.26,109.18,593.03,679.05,39.0,,,,1860.59,30.86,5.95,,4.96,,,97.57,18.82,,15.68,,,,1860.59,,,,,,,,,,,,,,,
8110681,BONTRUP AMSTERDAM,Bulk carrier,2020.0,EIV (5.34 gCO₂/t·nm),Nassau,,,02/03/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,5538.76,,17687.8,15756.17,494.6,0.0,1437.01,,,,5727.22,103.09,3.91,,,,,329.23,12.5,,,,,,5727.22,,,,,,,,,,,,,,,
8118827,ALTAY,Ro-ro ship,2020.0,EIV (23.86 gCO₂/t·nm),PANAMA,,,27/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,329.02,,1054.84,91.6,678.58,240.61,44.05,,,,892.05,54.28,67.53,,,,,174.04,216.5,,,,,,892.05,,,,,,,,,,,,,,,
8125454,ARAL,Chemical tanker,2020.0,EIV (14.42 gCO₂/t·nm),VALLETTA,VALLETTA,,07/04/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,2558.26,,8038.84,2367.87,2563.45,2909.2,198.32,,,,5459.9,43.83,10.29,,,,,137.73,32.32,,,,,,5459.9,,,,,,,,,,,,,,,
8129321,ALTRANY,General cargo ship,2020.0,EIV (19.59 gCO₂/t·nm),Valletta,,,05/08/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,284.0,,894.12,0.0,396.25,471.26,26.61,,,,1227.53,27.93,7.49,,8.17,,,87.94,23.57,,25.72,,,,1227.53,,,,,,,,,,,,,,,
8200577,ATLANTIC M,Other ship types,2020.0,EIV (47.21 gCO₂/t·nm),Panama City,,,15/07/2021,30/06/2022,,EMICERT,HELLENIC ACCREDITATION SYSTEM (ESYD),"Kodrou & Filellinon str., 15232, Chalandri,",ATHENS,874-4,Greece,Yes,,,,1095.0,,3435.22,0.0,1950.45,1366.61,118.16,,,,2716.99,43.72,109.35,,109.35,,,137.16,343.05,,343.05,,,,2716.99,,,,,,,,,,,,,,,
8201480,ARTANIA,Passenger ship,2020.0,Not Applicable,Nassau,,,19/04/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,2482.97,,7960.4,0.0,655.88,7248.26,56.27,,,,1348.63,159.03,,,,1301.51,,509.85,,,,4172.66,,,1348.63,,,,,,,,,,,,,,,
8201624,MSC IRIS,Container ship,2020.0,EIV (29.43 gCO₂/t·nm),Panama,,IA,01/04/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,7306.21,,23111.07,20560.22,885.49,297.81,1367.56,,,,5683.0,105.03,9.71,,,,,332.25,30.72,,,,,0.0,5683.0,0.0,,,,,,,,,,,,,,
8201636,MSC MALIN,Container ship,2020.0,EIV (28.11 gCO₂/t·nm),Panama,,IA,27/04/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,5391.23,,17068.61,15207.82,0.0,0.0,1860.78,,,,5244.7,103.01,13.06,,,,,326.14,41.35,,,,,0.0,5244.7,0.0,,,,,,,,,,,,,,
8201648,MSC EYRA,Container ship,2020.0,EIV (23.83 gCO₂/t·nm),Panama,,,12/05/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,5707.15,,18098.27,16144.7,0.0,0.0,1953.57,,,,5842.9,102.13,10.58,,,,,323.86,33.54,,,,,,5842.9,,,,,,,,,,,,,,,
8202018,IRON DESTINY,Bulk carrier,2020.0,EIV (6 gCO₂/t·nm),Monrovia,Monrovia,,30/04/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,683.7,85.4,2181.09,0.0,1724.91,266.38,189.8,,,266.38,61.9,1600.05,33.09,,,,,5104.34,105.55,,,,,,61.9,,391.2,4.13,,,,,1220.25,12.89,,,,,,
8202525,SEA DOVE,Bulk carrier,2020.0,Not Applicable,Freetown,,,02/04/2021,30/06/2022,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,,,,508.5,,1609.04,0.0,1053.34,480.37,75.34,,,,822.07,63.09,3.66,,,,,199.65,11.57,,,,,,822.07,,,,,,,,,,,,,,,
8203660,VALMIERA,General cargo ship,2020.0,EIV (10.22 gCO₂/t·nm),,,,05/07/2021,30/06/2022,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,,,,392.54,,1238.54,3.89,311.88,726.64,196.13,,,,1244.12,47.99,11.78,,10.75,,,151.41,37.17,,33.93,,,,1244.12,,,,,,,,,,,,,,,
8204250,NABOLSI,Other ship types,2020.0,EIV (13.19 gCO₂/t·nm),Beirut,,,29/04/2021,30/06/2022,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,,,,2342.61,,7400.63,0.0,5035.4,2113.21,252.02,,,,3952.77,72.2,72.75,,30.22,,,228.08,229.83,,95.48,,,,3952.77,,,,,,,,,,,,,,,
8207381,MY ROSE,Ro-ro ship,2020.0,EIV (20.75 gCO₂/t·nm),PANAMA,,,27/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,681.0,,2183.29,236.92,790.28,1106.39,49.69,,,,1750.3,46.21,140.4,,,,,148.16,450.13,,,,,,1750.3,,,,,,,,,,,,,,,
8208763,POETA LOPEZ ANGLADA,Ro-pax ship,2020.0,EIV (30.8 gCO₂/t·nm),Santa Cruz de Tenerife,,,30/06/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,,Yes,,,5935.87,,18635.17,0.0,7810.21,7600.49,3226.41,515.77,14892.98,,3371.25,162.87,,,,217.47,138.97,511.33,,,,679.75,434.39,,3371.25,,,,,,,,,,,,,,,
8214889,HAK,General cargo ship,2020.0,EIV (7.63 gCO₂/t·nm),Malakal Harbor,Malakal Harbor,IC,26/05/2021,30/06/2022,,EMICERT,HELLENIC ACCREDITATION SYSTEM (ESYD),"Kodrou & Filellinon str., 15232, Chalandri,",ATHENS,874-4,Greece,Yes,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
8215613,OCEAN FORCE,Ro-ro ship,2020.0,EIV (15.62 gCO₂/t·nm),Belize City,,,23/04/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,28.1,,90.09,0.0,0.0,90.09,0.0,,,,79.33,39.89,770.01,,,,,127.88,2468.65,,,,,,79.33,,,,,,,,,,,,,,,
8219906,SCILLA,Ro-pax ship,2020.0,EIV (123 gCO₂/t·nm),Catania,Messina,,17/03/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,1174.0,,3763.84,3765.0,0.0,0.0,0.0,1692.77,2071.08,,533.0,270.69,,,,7.38,1.15,867.85,,,,23.65,3.68,,533.0,,,,,,,,,,,,,,,
8219918,VILLA,Ro-pax ship,2020.0,EIV (123 gCO₂/t·nm),Catania,Messina,,17/03/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,,,,,2482.0,,7957.29,7957.45,0.0,0.0,0.0,4536.49,3420.8,,1639.0,186.01,,,,1.41,0.26,596.34,,,,4.53,0.84,,1639.0,,,,,,,,,,,,,,,
8222111,VASALAND,Ro-ro ship,2020.0,EIV (18.49 gCO₂/t·nm),London,London,IA,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,3784.1,,11881.2,8522.37,870.08,1194.17,1294.58,,,,5524.78,102.3,30.71,,,,,321.2,96.43,,,,,,5524.78,,,,,,,,,,,,,,,
8300169,SLAVYANIN,Ro-ro ship,2020.0,EIV (31.44 gCO₂/t·nm),Zanzibar,,,25/05/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,1107.8,,3461.32,0.0,1561.65,1557.84,341.84,,,,2011.4,70.3,37.55,,,,,219.64,117.32,,,,,,2011.4,,,,,,,,,,,,,,,
8300389,HAPPY BUCCANEER,General cargo ship,2020.0,EIV (17.79 gCO₂/t·nm),Amsterdam,,,21/12/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,2042.44,,6436.13,864.24,2836.95,2375.87,359.07,,,,1963.0,104.44,,,20.74,,,329.1,,,65.34,,,,1963.0,,,,,,,,,,,,,,,
8302301,CHODZIEZ,Ro-ro ship,2020.0,EIV (25.78 gCO₂/t·nm),Valletta,,,10/05/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,3181.0,,10042.75,673.15,3935.33,3944.66,1489.61,,,,3741.5,84.18,32.15,,,,,265.78,101.51,,,,,,3741.5,,,,,,,,,,,,,,,
8303989,GHENA,Other ship types,2020.0,EIV (36.85 gCO₂/t·nm),,,,30/06/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,701.0,,2194.69,0.0,1347.0,645.72,201.98,,,,428.0,110.55,39.9,,,,,346.12,124.91,,,,,,428.0,,,,,,,,,,,,,,,
8306486,MEGA SMERALDA,Ro-pax ship,2020.0,EIV (3.69 gCO₂/t·nm),Genova,,,22/11/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,,,Yes,,10742.29,,33467.78,30346.16,0.0,0.0,3125.15,2677.42,30790.36,,3169.65,210.71,,,,22.98,303.77,656.46,,,,71.6,946.4,,3169.65,,,,,,,,,,,,,,,
8306498,MEGA ANDREA,Ro-pax ship,2020.0,EIV (3.84 gCO₂/t·nm),Genova,,,22/11/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,,,Yes,,10641.81,,33263.33,30071.98,0.0,0.0,3195.08,2661.09,30602.25,,3210.75,206.97,,,,22.18,264.4,646.93,,,,69.32,826.44,,3210.75,,,,,,,,,,,,,,,
8307947,TAHA-Y,General cargo ship,2020.0,EIV (5.61 gCO₂/t·nm),FREETOWN,,,28/04/2021,30/06/2022,,Dromon Bureau of Shipping,Hellenic Accreditation System,"2-4 Iakovou Dragatsi street, 18535",Piraeus,1128,Greece,Yes,,,,529.2,,1674.03,0.0,768.07,781.25,124.71,,,,1095.75,68.03,3.68,,3.6,,,215.2,11.64,,11.4,,,,1095.75,,,,,,,,,,,,,,,
8309397,BONTRUP PEARL,General cargo ship,2020.0,EIV (5.16 gCO₂/t·nm),Nassau,,,02/03/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,3633.32,,11549.57,7955.84,1623.15,704.19,1266.41,,,,4165.17,97.32,,,4.92,,,309.37,,,15.64,,,,4165.17,,,,,,,,,,,,,,,
